CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15600355,Hargrove,717,Spain,Female,44,7,115491.89,1,1,0,107093.08,1
15600356,Delacroix,673,Germany,Male,24,8,78636.65,1,1,0,6517.6,0
15600357,Voss,758,Germany,Female,30,7,0.0,1,1,0,154208.65,1
15600358,Iyer,673,France,Female,34,10,122847.9,1,1,1,110305.91,0
15600359,Weiss,728,Spain,Female,47,1,176995.03,1,1,0,140661.75,1
15600360,Okonkwo,704,Germany,Female,43,2,0.0,1,0,0,68579.63,0
15600361,Iyer,662,France,Male,44,4,0.0,1,1,1,99927.64,0
15600362,Falk,740,France,Male,38,6,73198.72,2,1,1,17936.04,1
15600363,Falk,610,France,Female,30,9,107554.37,1,0,0,164426.3,1
15600364,Laurent,656,Spain,Male,54,1,89596.53,1,1,1,93518.9,0
15600365,Nakamura,556,France,Male,31,1,0.0,1,1,1,1000.0,0
15600366,Castellano,567,Germany,Female,43,9,125375.71,1,1,1,79744.49,0
15600367,Bergstrom,407,Spain,Male,37,3,99689.22,2,1,0,122431.39,0
15600368,Whitfield,694,France,Male,44,0,40642.24,2,1,0,185243.53,0
15600369,Balogh,720,Germany,Female,32,7,0.0,1,1,1,16305.29,0
15600370,Schmitt,754,Germany,Male,49,9,0.0,1,1,1,175554.84,0
15600371,Winters,544,France,Male,53,9,156036.87,1,0,1,141281.58,1
15600372,Reyes,692,France,Male,49,9,39653.74,2,1,0,74456.2,0
15600373,Hallgren,650,France,Male,40,0,86355.12,1,1,0,151835.52,1
15600374,Weiss,721,France,Female,34,1,0.0,1,0,0,118392.85,1
15600375,Petrov,587,France,Female,67,9,149247.92,2,1,0,68381.05,1
15600376,Dubois,618,Germany,Female,28,7,84727.25,1,0,0,163942.98,0
15600377,Duarte,501,France,Male,47,2,164303.05,1,1,0,180598.5,1
15600378,Sorensen,581,France,Male,42,4,109645.92,2,0,0,19326.79,0
15600379,Hargrove,650,Spain,Male,38,9,136488.7,2,1,0,121129.02,1
15600380,Abubakar,667,Spain,Female,40,10,0.0,1,1,1,91101.62,0
15600381,Falk,488,Germany,Female,33,9,0.0,1,1,1,127264.98,1
15600382,Lindqvist,601,Germany,Male,43,5,99641.14,2,0,0,81253.4,0
15600383,Kowalski,665,France,Female,42,8,133054.93,1,0,0,187213.71,1
15600384,Hargrove,785,France,Female,66,0,121894.12,1,1,1,1000.0,0
15600385,Kessler,569,Germany,Male,49,10,47150.2,1,0,1,110446.48,0
15600386,Schmitt,697,Spain,Female,44,2,0.0,1,1,1,69632.82,0
15600387,Laurent,596,Germany,Female,44,10,114386.16,1,1,0,86551.42,0
15600388,Marceau,607,France,Male,57,0,0.0,1,1,1,1000.0,0
15600389,Lindqvist,566,Germany,Male,29,10,100932.3,2,1,1,173305.59,0
15600390,Weiss,550,Spain,Female,37,5,3000.0,2,1,0,19359.59,0
15600391,Lindqvist,604,France,Female,19,5,139272.89,1,1,1,126134.35,0
15600392,Reyes,751,Spain,Female,44,7,141401.16,1,1,0,68023.94,0
15600393,Kessler,578,Spain,Female,47,5,90928.19,2,1,1,84030.6,0
15600394,Fairweather,563,France,Female,28,10,37773.96,1,0,0,133717.7,1
15600395,Odom,670,France,Male,53,1,85229.29,2,0,0,171074.38,0
15600396,Kowalski,651,Germany,Male,31,7,161749.73,1,0,1,23648.79,0
15600397,Hallgren,643,France,Male,35,2,0.0,2,1,1,76263.71,0
15600398,Mendez,674,France,Female,40,0,113126.0,1,1,1,116011.94,0
15600399,Hargrove,553,France,Female,55,7,0.0,1,1,1,97431.57,0
15600400,Dubois,564,France,Female,30,7,127769.17,2,0,0,148873.34,0
15600401,Reyes,745,Germany,Male,41,1,0.0,1,1,1,186621.18,0
15600402,Mendez,636,Germany,Male,46,7,101887.44,1,1,1,61601.73,0
15600403,Rousseau,707,France,Female,44,10,166813.9,1,0,0,51860.61,1
15600404,Weiss,768,Germany,Male,45,7,66146.46,1,1,0,131733.81,0
15600405,Odom,731,Germany,Male,46,2,98259.64,2,1,1,31622.77,0
15600406,Fontaine,519,France,Female,33,0,0.0,1,0,1,127312.7,0
15600407,Sorensen,639,Germany,Female,56,0,149335.08,1,1,0,96960.33,1
15600408,Okonkwo,750,France,Female,37,6,0.0,1,0,1,90507.19,0
15600409,Reyes,700,Germany,Male,36,2,131442.6,2,1,0,140703.96,0
15600410,Falk,668,Spain,Male,52,4,130651.0,2,1,0,71990.04,1
15600411,Reyes,493,Spain,Male,32,0,0.0,2,1,1,200000.0,0
15600412,Abubakar,591,France,Male,42,4,0.0,2,1,0,82948.75,0
15600413,Okonkwo,657,Germany,Male,31,1,88573.59,2,1,1,57201.07,0
15600414,Winters,513,France,Male,64,4,62285.56,3,0,1,200000.0,0
15600415,Fontaine,726,France,Female,62,6,42804.42,1,0,1,98491.69,1
15600416,Aoki,639,France,Male,37,10,0.0,2,1,0,38730.09,0
15600417,Winters,460,Germany,Male,44,3,80531.2,1,1,1,90509.85,0
15600418,Marchetti,596,France,Male,39,3,76430.56,2,0,1,200000.0,0
15600419,Schmitt,623,Germany,Female,35,8,53219.51,1,1,1,114579.29,0
15600420,Reyes,638,Spain,Male,40,10,130701.31,2,1,0,47114.8,1
15600421,Reyes,786,France,Male,38,4,0.0,1,1,1,154843.86,0
15600422,Osei,706,France,Male,23,3,139422.76,2,1,0,136343.69,0
15600423,Weiss,519,France,Male,41,7,0.0,2,1,1,134772.81,0
15600424,Dubois,507,Spain,Female,38,8,240650.06,1,1,0,5806.6,1
15600425,Odom,624,Germany,Male,42,7,0.0,3,1,0,39332.18,1
15600426,Girard,662,France,Male,38,7,0.0,1,1,1,11008.73,1
15600427,Delacroix,745,Germany,Female,35,1,0.0,2,1,1,80316.74,1
15600428,Girard,816,France,Male,47,2,0.0,2,0,1,184008.5,0
15600429,Osei,821,Germany,Female,44,0,90987.58,2,0,1,1000.0,1
15600430,Duarte,608,Germany,Male,53,4,73199.79,2,1,0,31290.16,1
15600431,Iyer,740,Germany,Female,44,9,52798.4,1,1,0,1203.47,0
15600432,Girard,691,Spain,Male,36,2,123833.53,2,0,1,144945.64,0
15600433,Aoki,545,Germany,Male,45,7,58398.93,1,1,0,200000.0,1
15600434,Dubois,469,France,Male,18,4,140294.19,1,1,0,114568.15,0
15600435,Mendez,664,France,Female,60,1,154791.57,1,1,0,127148.46,0
15600436,Okonkwo,506,France,Male,41,2,68763.88,1,1,1,97703.85,0
15600437,Hallgren,568,Spain,Female,61,7,181925.69,1,1,0,89371.41,0
15600438,Marchetti,584,Spain,Female,30,8,132059.43,4,1,1,139983.14,0
15600439,Fairweather,671,Spain,Male,27,3,0.0,2,0,0,47333.96,1
15600440,Lindqvist,773,Germany,Male,42,10,0.0,4,1,1,136624.42,1
15600441,Schmitt,651,France,Male,42,0,0.0,2,0,0,81728.08,0
15600442,Balogh,598,Spain,Female,42,6,190633.24,2,0,1,97459.69,0
15600443,Laurent,451,France,Female,40,2,177981.94,1,1,1,67551.14,0
15600444,Girard,694,France,Male,32,9,0.0,2,1,1,1000.0,1
15600445,Abubakar,653,Spain,Male,23,8,204864.19,1,1,1,142486.53,0
15600446,Petrov,597,Germany,Female,41,0,180735.51,1,1,1,92879.15,0
15600447,Mendez,762,Spain,Male,25,4,123919.02,1,1,0,95843.45,0
15600448,Marchetti,536,France,Male,24,8,0.0,2,1,1,200000.0,0
15600449,Bergstrom,584,Spain,Male,35,5,0.0,2,1,1,107701.91,0
15600450,Delacroix,626,France,Male,43,5,123929.93,1,1,0,56653.84,0
15600451,Laurent,596,Germany,Female,59,1,0.0,2,1,0,10602.8,0
15600452,Iyer,703,Spain,Female,48,6,150241.42,3,1,0,80970.3,0
15600453,Okonkwo,695,France,Male,53,1,105727.46,2,1,0,123125.89,0
15600454,Odom,751,France,Male,45,3,10519.08,2,0,0,16135.84,1
15600455,Aoki,698,France,Female,42,2,36337.71,2,0,1,161582.72,1
15600456,Voss,639,Germany,Male,64,7,0.0,1,1,1,76325.52,0
15600457,Sorensen,617,France,Male,25,5,0.0,1,1,0,89507.04,1
15600458,Odom,694,Germany,Male,34,4,145260.94,1,1,0,98031.71,1
15600459,Okafor,632,Spain,Female,35,9,51138.5,3,1,0,17073.15,1
15600460,Petrov,655,Spain,Female,48,4,0.0,2,0,0,68784.32,0
15600461,Girard,699,France,Female,29,8,65118.97,1,1,1,122473.74,0
15600462,Sorensen,663,Germany,Male,46,9,185825.99,1,1,0,94183.79,1
15600463,Duarte,680,France,Female,44,1,34424.84,1,1,0,70235.44,0
15600464,Lindqvist,574,Spain,Male,47,8,142167.19,1,1,0,79668.24,1
15600465,Okafor,780,Spain,Female,47,0,0.0,2,1,1,130595.89,0
15600466,Winters,544,Spain,Male,54,7,111556.68,2,1,0,179672.65,1
15600467,Odom,692,Germany,Male,38,2,0.0,2,1,1,88590.59,0
15600468,Winters,603,France,Male,44,2,157088.46,2,1,0,47925.18,0
15600469,Hallgren,754,Spain,Male,31,9,70845.0,2,1,0,200000.0,0
15600470,Kessler,735,France,Male,29,2,81371.62,1,1,1,157487.41,0
15600471,Delacroix,650,France,Female,57,5,33361.36,2,0,1,92065.59,0
15600472,Rousseau,799,France,Female,30,8,22400.76,2,1,1,64424.13,0
15600473,Sorensen,632,France,Female,45,8,0.0,4,0,0,197879.53,1
15600474,Petrov,735,France,Male,44,2,69263.64,1,0,1,50181.93,0
15600475,Nakamura,580,France,Male,50,4,36685.22,1,1,1,99912.4,0
15600476,Okafor,689,France,Male,22,6,0.0,1,0,0,139019.11,0
15600477,Kowalski,560,Spain,Male,48,6,110379.57,3,1,1,110726.43,0
15600478,Odom,652,Spain,Male,38,1,111335.84,1,1,1,44619.34,0
15600479,Voss,645,France,Female,32,6,72051.16,1,1,0,76379.81,1
15600480,Hargrove,734,France,Female,36,0,0.0,2,1,0,98711.89,1
15600481,Falk,586,France,Male,49,6,96159.42,3,1,0,32190.87,1
15600482,Fontaine,850,Spain,Female,46,8,0.0,2,1,0,89253.7,0
15600483,Bergstrom,517,France,Female,37,5,78161.01,1,1,0,183836.92,0
15600484,Winters,672,France,Male,27,2,0.0,1,1,0,200000.0,0
15600485,Winters,678,France,Female,28,2,95941.77,1,1,1,86649.0,0
15600486,Winters,702,France,Male,46,7,90190.21,1,1,1,95804.96,0
15600487,Abubakar,601,France,Male,25,4,31246.7,1,0,1,87663.24,0
15600488,Duarte,673,Spain,Female,37,10,92035.64,2,1,0,1000.0,1
15600489,Bergstrom,596,Spain,Female,66,10,67754.53,1,1,1,125366.99,0
15600490,Hallgren,830,Spain,Male,43,4,0.0,2,0,0,114140.16,1
15600491,Rousseau,589,Spain,Male,46,2,132990.24,1,1,1,158500.84,0
15600492,Bergstrom,636,Spain,Female,28,8,85171.65,1,1,0,160060.38,0
15600493,Petrov,586,France,Male,26,7,137553.07,1,1,0,134529.82,1
15600494,Sorensen,573,Germany,Female,47,1,0.0,1,0,1,135244.27,0
15600495,Kessler,515,Spain,Female,36,10,98773.91,1,1,1,39471.16,0
15600496,Odom,715,France,Male,50,2,96542.89,1,0,1,109253.16,0
15600497,Balogh,585,Spain,Female,40,6,102303.54,1,1,0,18155.73,0
15600498,Marceau,573,France,Female,75,2,43174.93,1,0,1,77040.94,0
15600499,Adeyemi,558,Spain,Female,34,5,20547.27,1,0,0,192759.65,1
15600500,Mendez,679,Spain,Male,42,6,0.0,1,1,1,129280.87,0
15600501,Okonkwo,652,Germany,Male,30,1,0.0,2,1,0,115825.86,0
15600502,Hargrove,653,Germany,Male,50,2,84868.63,2,1,1,97062.8,0
15600503,Balogh,577,Spain,Female,44,8,165162.95,1,1,1,97863.76,0
15600504,Osei,692,Spain,Female,30,10,0.0,4,0,0,108517.15,0
15600505,Falk,586,Germany,Female,36,10,36997.15,1,1,0,103964.47,0
15600506,Delacroix,657,France,Female,54,8,110052.41,2,1,1,137105.83,0
15600507,Sorensen,637,Germany,Male,52,10,145356.93,1,0,0,200000.0,1
15600508,Kowalski,488,France,Male,25,1,30491.56,1,0,1,182314.86,0
15600509,Duarte,845,France,Female,35,2,35670.06,1,1,0,74173.32,1
15600510,Castellano,705,France,Female,58,4,0.0,1,1,0,64034.99,1
15600511,Osei,667,Germany,Female,38,10,109289.28,2,1,0,69241.91,0
15600512,Hargrove,682,France,Male,41,8,77315.77,1,1,0,63088.15,0
15600513,Dubois,847,France,Male,50,4,29965.32,2,0,0,1000.0,0
15600514,Petrov,759,France,Female,26,0,0.0,1,1,1,106145.35,1
15600515,Marceau,683,France,Male,30,6,0.0,1,1,0,76175.36,0
15600516,Duarte,582,France,Male,36,3,61052.66,1,1,1,98214.4,0
15600517,Aoki,597,Spain,Female,52,2,64213.31,3,1,0,70949.65,0
15600518,Fairweather,477,France,Female,50,2,95056.82,1,0,1,103178.87,0
15600519,Thibault,615,Germany,Female,47,2,56944.92,1,1,0,61861.03,0
15600520,Marchetti,714,Germany,Female,38,3,0.0,2,1,0,63072.81,0
15600521,Marceau,711,France,Female,51,6,159249.21,1,0,1,200000.0,0
15600522,Abubakar,709,France,Male,38,1,120394.23,2,1,1,29360.63,0
15600523,Rousseau,601,Spain,Male,45,5,0.0,1,1,0,200000.0,1
15600524,Fontaine,703,France,Female,49,10,0.0,2,0,1,21792.64,1
15600525,Kessler,729,France,Male,57,10,0.0,2,1,0,52072.89,0
15600526,Reyes,436,Germany,Female,39,9,0.0,1,1,0,27275.57,0
15600527,Novak,679,Germany,Female,36,2,0.0,2,1,1,77434.49,1
15600528,Thibault,850,Germany,Male,53,1,60816.38,1,1,1,1000.0,1
15600529,Sorensen,622,France,Male,54,9,141834.81,3,1,1,156402.03,1
15600530,Castellano,408,Spain,Female,34,4,123784.34,1,1,1,52449.2,0
15600531,Odom,572,Spain,Male,28,5,0.0,1,1,1,118098.17,0
15600532,Nakamura,476,France,Male,52,4,0.0,2,1,1,199183.27,1
15600533,Girard,589,Spain,Female,23,1,118117.95,1,0,0,69909.21,0
15600534,Delacroix,532,France,Male,22,7,0.0,3,0,1,122298.16,1
15600535,Fairweather,739,France,Male,37,2,118515.19,2,1,0,47212.51,0
15600536,Novak,725,Spain,Female,40,2,0.0,1,1,1,147620.18,0
15600537,Thibault,683,France,Female,28,8,56563.21,1,0,0,119838.64,0
15600538,Fontaine,768,France,Male,41,7,10801.33,2,1,1,27690.64,0
15600539,Renner,596,Germany,Female,41,9,0.0,2,0,0,177972.55,1
15600540,Fairweather,657,Germany,Female,34,7,159155.72,1,0,0,93682.37,0
15600541,Voss,850,Spain,Male,59,0,159626.62,1,1,1,90183.85,0
15600542,Reyes,706,Germany,Male,43,4,0.0,2,1,1,139511.55,0
15600543,Reyes,706,Germany,Female,50,4,190502.26,1,0,0,159120.11,1
15600544,Kowalski,576,France,Male,24,3,120725.22,2,1,1,40482.87,0
15600545,Fontaine,610,France,Female,24,5,102140.0,1,1,1,153373.85,0
15600546,Okafor,554,France,Female,43,5,0.0,3,0,0,102222.66,1
15600547,Osei,811,France,Male,57,6,75348.5,2,0,1,85838.04,0
15600548,Weiss,500,Germany,Female,28,10,48636.02,1,0,0,62722.86,0
15600549,Renner,738,France,Male,40,7,63064.04,3,1,1,112862.86,1
15600550,Aoki,706,France,Female,26,10,0.0,4,0,1,18689.84,0
15600551,Rousseau,496,France,Male,31,9,0.0,4,1,1,52013.52,0
15600552,Lindqvist,760,France,Female,40,8,39646.96,1,0,1,3240.87,0
15600553,Girard,625,Germany,Male,33,3,63296.33,1,1,1,148046.81,1
15600554,Schmitt,523,France,Female,25,6,152264.67,1,1,0,109543.15,0
15600555,Bergstrom,685,France,Female,25,1,94158.13,2,1,1,113550.0,0
15600556,Okafor,571,France,Male,19,10,102033.46,2,1,0,73335.4,0
15600557,Mendez,630,France,Male,43,2,93260.86,1,1,1,88736.79,0
15600558,Rousseau,601,Spain,Female,45,2,208630.39,1,0,1,88955.49,0
15600559,Delacroix,566,France,Female,45,10,140014.79,2,1,1,119446.61,0
15600560,Whitfield,536,France,Male,29,1,124597.73,1,1,1,11801.77,0
15600561,Castellano,726,France,Male,49,6,0.0,2,0,1,105414.82,1
15600562,Delacroix,681,Germany,Female,46,6,132473.83,1,0,1,126116.8,0
15600563,Kessler,675,Spain,Male,39,2,0.0,1,1,0,128335.9,0
15600564,Voss,615,Spain,Female,37,4,93303.47,1,1,0,200000.0,1
15600565,Okonkwo,655,Spain,Male,32,8,120435.64,1,1,1,115284.48,1
15600566,Nakamura,579,Germany,Male,40,7,113456.55,1,1,1,150082.33,1
15600567,Aoki,578,France,Female,55,6,157170.81,1,0,1,154757.52,0
15600568,Schmitt,814,France,Male,50,5,197243.7,1,1,1,57342.7,0
15600569,Marchetti,735,Spain,Female,36,4,0.0,3,0,0,145499.34,1
15600570,Rousseau,596,France,Female,44,6,134655.99,2,1,0,1000.0,1
15600571,Duarte,506,Germany,Male,27,0,120810.79,1,1,0,53265.78,1
15600572,Balogh,487,France,Male,46,0,0.0,1,1,1,139872.82,1
15600573,Girard,589,Germany,Male,30,8,0.0,1,1,0,35607.4,1
15600574,Balogh,660,Germany,Female,46,1,190170.33,1,1,0,162578.06,1
15600575,Adeyemi,661,Spain,Female,69,7,152985.34,2,1,1,160123.3,0
15600576,Delacroix,664,Germany,Female,33,0,80395.17,2,1,1,125260.16,0
15600577,Okafor,682,Spain,Male,68,2,44162.92,2,0,0,117235.86,1
15600578,Fairweather,550,Germany,Male,44,10,144054.79,1,1,0,87058.13,0
15600579,Marchetti,795,France,Male,31,2,0.0,1,1,0,111190.64,1
15600580,Novak,631,France,Female,30,10,63009.91,1,1,1,159421.5,1
15600581,Novak,678,Spain,Male,63,2,122466.62,1,1,0,167013.88,1
15600582,Novak,587,France,Male,44,6,148791.92,1,0,0,106445.35,0
15600583,Abubakar,680,France,Male,33,7,0.0,1,0,0,23739.39,0
15600584,Marceau,849,Germany,Male,36,6,101667.2,1,0,0,84052.8,1
15600585,Adeyemi,555,Spain,Female,43,3,106404.76,1,1,0,115452.54,1
15600586,Odom,543,France,Female,38,8,66197.01,2,1,1,146568.68,0
15600587,Marceau,567,France,Female,42,3,0.0,1,1,1,125255.25,0
15600588,Nakamura,618,France,Male,57,8,0.0,2,0,0,174889.45,1
15600589,Voss,600,France,Female,27,4,148772.42,2,1,0,61452.49,0
15600590,Rousseau,550,Germany,Male,45,9,251412.59,2,0,1,61691.15,0
15600591,Hargrove,645,France,Female,38,10,0.0,2,0,1,157896.43,0
15600592,Dubois,800,France,Female,33,8,171552.97,2,1,0,47997.46,0
15600593,Balogh,636,Spain,Male,49,5,0.0,1,1,1,40980.07,0
15600594,Lindqvist,641,France,Female,24,4,44677.68,1,1,1,103858.59,0
15600595,Petrov,683,France,Male,18,4,0.0,1,0,0,143886.67,0
15600596,Mendez,712,Spain,Male,41,3,0.0,2,1,0,113224.84,1
15600597,Weiss,782,Spain,Male,37,5,0.0,1,1,0,1000.0,0
15600598,Okonkwo,673,Germany,Male,25,5,122802.92,1,1,1,92206.16,0
15600599,Winters,650,Spain,Female,21,7,171358.79,1,1,1,57594.22,0
15600600,Hallgren,555,France,Female,58,9,0.0,1,1,0,168932.25,0
15600601,Delacroix,721,Germany,Female,43,9,53807.82,2,1,1,11724.47,0
15600602,Osei,569,Germany,Female,39,6,78765.05,2,1,1,133094.99,0
15600603,Thibault,566,Spain,Female,61,10,229611.54,1,1,0,101086.17,0
15600604,Novak,669,Germany,Male,49,9,127983.93,3,1,1,115363.53,1
15600605,Kowalski,798,Germany,Male,57,5,220870.62,2,1,1,146006.67,0
15600606,Abubakar,720,Germany,Male,26,4,0.0,2,1,0,88295.87,0
15600607,Aoki,646,France,Female,26,5,147691.05,2,1,1,105678.31,0
15600608,Reyes,556,Spain,Female,45,0,47804.41,2,1,1,200000.0,0
15600609,Mendez,796,France,Female,43,3,113488.71,3,1,0,157734.21,1
15600610,Bergstrom,645,Spain,Male,51,4,223154.97,1,0,0,153601.08,1
15600611,Renner,622,Spain,Male,22,8,72809.23,2,0,1,151742.02,0
15600612,Winters,703,Germany,Female,46,2,77481.17,1,0,1,200000.0,0
15600613,Girard,607,Germany,Male,49,7,153379.67,3,1,0,133508.35,1
15600614,Marchetti,578,France,Female,48,3,117730.63,2,1,1,107301.5,0
15600615,Marchetti,587,Spain,Male,34,3,206806.41,1,0,0,136663.81,1
15600616,Balogh,587,Spain,Male,44,0,99953.09,2,1,1,68172.13,0
15600617,Sorensen,542,France,Female,31,5,0.0,1,1,0,148846.32,0
15600618,Iyer,531,France,Female,36,1,127842.62,2,1,1,159212.03,0
15600619,Nakamura,743,France,Female,28,2,58211.79,2,1,1,81198.96,0
15600620,Thibault,714,Germany,Male,31,5,0.0,1,0,0,92757.45,0
15600621,Thibault,571,France,Male,36,7,42511.72,2,0,0,120383.72,0
15600622,Odom,735,Germany,Female,33,4,0.0,2,0,1,63798.26,0
15600623,Petrov,680,France,Female,31,2,0.0,3,0,0,40737.49,1
15600624,Weiss,619,Germany,Male,25,9,46964.88,3,1,1,86405.19,1
15600625,Adeyemi,532,France,Female,59,3,0.0,1,1,1,104423.7,1
15600626,Schmitt,683,Germany,Male,33,3,163003.9,1,1,0,138475.18,1
15600627,Mendez,829,France,Male,42,0,64705.41,1,1,0,132165.21,1
15600628,Falk,651,Spain,Female,21,3,0.0,1,0,1,97641.0,0
15600629,Petrov,746,Germany,Female,52,2,0.0,1,1,1,133277.08,0
15600630,Nakamura,630,Germany,Male,40,3,0.0,1,0,0,70080.03,1
15600631,Rousseau,738,Germany,Male,34,2,199053.2,2,1,1,13544.21,0
15600632,Aoki,636,France,Female,34,2,90608.74,2,1,1,88578.74,0
15600633,Iyer,419,France,Female,47,8,176390.55,2,1,0,114444.86,0
15600634,Voss,581,France,Female,18,5,0.0,1,1,0,66823.79,0
15600635,Whitfield,663,France,Male,30,7,91057.36,1,1,0,15972.21,0
15600636,Iyer,754,Spain,Female,37,6,78713.48,1,1,1,50371.48,0
15600637,Novak,635,Spain,Female,37,5,3987.23,1,1,1,30850.7,0
15600638,Hargrove,653,Germany,Female,64,5,126590.16,2,1,1,21623.1,1
15600639,Aoki,594,Germany,Male,35,4,0.0,3,0,1,103427.59,1
15600640,Osei,800,Spain,Female,49,2,0.0,2,1,0,168526.84,0
15600641,Voss,794,Germany,Female,57,9,181567.52,3,0,0,102526.21,0
15600642,Hallgren,585,France,Female,45,4,60704.3,1,1,1,167848.41,0
15600643,Schmitt,504,France,Female,32,9,205555.22,1,1,1,1000.0,0
15600644,Adeyemi,477,Spain,Female,25,8,0.0,1,1,1,111514.8,0
15600645,Falk,708,Germany,Male,46,6,130183.45,1,1,1,132557.59,0
15600646,Aoki,663,France,Male,55,9,108629.87,1,0,1,56268.45,0
15600647,Duarte,575,Spain,Female,44,7,73432.21,2,1,0,49247.4,0
15600648,Sorensen,676,Spain,Male,51,8,52058.53,1,1,0,79777.06,1
15600649,Hargrove,532,France,Male,65,8,122515.22,2,1,1,151515.48,0
15600650,Mendez,726,France,Female,47,7,63791.54,1,0,0,32476.09,1
15600651,Rousseau,613,Germany,Male,27,7,100979.27,2,1,0,52930.97,0
15600652,Okafor,546,Spain,Female,39,8,0.0,2,1,1,24825.33,0
15600653,Schmitt,615,France,Male,52,2,0.0,2,0,0,134838.75,0
15600654,Hallgren,611,Germany,Male,36,9,0.0,1,1,1,59758.48,0
15600655,Fairweather,685,France,Male,54,5,3000.0,1,1,1,94429.87,0
15600656,Odom,762,Germany,Female,38,1,153952.31,1,1,1,127485.05,0
15600657,Schmitt,757,France,Female,42,1,0.0,1,1,0,71477.69,1
15600658,Sorensen,665,Spain,Male,35,8,3000.0,1,1,1,15741.11,0
15600659,Adeyemi,632,France,Male,40,8,132909.36,1,0,0,129110.54,1
15600660,Laurent,595,France,Male,41,7,122861.94,2,1,0,133340.35,0
15600661,Marceau,480,Germany,Female,22,7,0.0,3,1,0,192284.42,1
15600662,Renner,648,France,Female,34,9,156892.93,1,1,1,117875.84,0
15600663,Sorensen,568,France,Female,26,10,168909.7,1,0,0,104282.33,1
15600664,Hallgren,767,France,Male,34,9,164968.6,1,1,0,116008.43,1
15600665,Fontaine,631,Spain,Female,30,1,199241.85,1,1,0,89588.24,0
15600666,Iyer,722,Germany,Male,49,8,0.0,1,1,1,98164.18,0
15600667,Adeyemi,604,Germany,Male,49,5,70426.99,2,1,0,65611.64,1
15600668,Duarte,585,France,Male,44,8,112868.6,1,0,1,115305.98,0
15600669,Castellano,708,France,Male,26,7,0.0,1,1,0,116373.2,0
15600670,Winters,677,France,Male,37,7,187948.02,3,1,1,90561.94,0
15600671,Delacroix,681,Spain,Female,25,9,0.0,2,1,1,45877.11,0
15600672,Dubois,641,Germany,Male,37,1,80383.99,1,1,1,14730.27,0
15600673,Castellano,726,Spain,Female,45,9,29302.78,1,0,1,69346.42,1
15600674,Hargrove,712,Spain,Female,49,3,155654.83,4,1,1,63342.68,0
15600675,Whitfield,441,France,Female,43,2,122458.33,3,1,1,77267.98,1
15600676,Nakamura,625,Germany,Male,51,7,68673.5,2,1,0,73530.72,1
15600677,Lindqvist,747,France,Female,41,10,0.0,1,0,0,198652.43,1
15600678,Renner,552,France,Male,36,0,94991.86,2,1,0,77583.26,0
15600679,Whitfield,488,France,Male,47,10,0.0,1,0,1,23319.9,0
15600680,Okonkwo,637,France,Male,48,3,178540.49,1,1,1,101020.36,0
15600681,Marceau,700,France,Female,33,10,0.0,1,1,1,78081.14,0
15600682,Hargrove,606,France,Female,42,0,119189.86,1,1,0,200000.0,0
15600683,Renner,774,France,Female,35,6,106458.99,1,0,1,117105.94,0
15600684,Whitfield,827,Spain,Female,18,5,30062.19,2,1,1,151561.0,0
15600685,Winters,465,France,Male,43,9,128270.79,2,1,0,101722.79,0
15600686,Hallgren,613,France,Female,25,5,77326.8,3,1,0,111042.27,1
15600687,Adeyemi,431,Germany,Female,42,0,196179.15,4,0,1,69310.69,0
15600688,Laurent,713,Germany,Male,23,2,0.0,2,1,0,97122.38,1
15600689,Bergstrom,585,Spain,Female,31,2,123057.76,1,1,1,48078.32,0
15600690,Iyer,604,France,Female,34,9,0.0,1,0,1,74772.97,0
15600691,Odom,760,Germany,Male,51,1,84216.02,1,0,0,118127.72,0
15600692,Castellano,522,France,Male,33,9,80362.14,2,1,0,122156.74,1
15600693,Kowalski,498,France,Male,28,5,172518.16,1,1,1,112577.96,0
15600694,Marceau,431,Germany,Female,42,6,0.0,2,0,1,64858.53,0
15600695,Marchetti,772,Spain,Male,36,10,127844.86,1,1,1,200000.0,1
15600696,Castellano,750,Spain,Male,47,8,162868.46,2,1,0,94645.97,0
15600697,Winters,622,Spain,Female,28,7,193533.75,2,0,1,113964.23,0
15600698,Balogh,528,Spain,Female,41,9,0.0,1,1,1,172606.48,0
15600699,Marceau,730,France,Female,64,5,139309.89,4,1,1,46452.42,0
15600700,Nakamura,850,France,Female,36,10,98408.44,1,1,1,89715.19,0
15600701,Whitfield,627,France,Male,40,8,133746.89,1,1,0,200000.0,1
15600702,Hallgren,535,France,Male,22,10,110350.44,2,1,1,126303.01,0
15600703,Reyes,769,Germany,Female,30,6,0.0,1,1,1,145705.15,0
15600704,Rousseau,541,France,Male,43,7,83611.08,2,0,0,78567.21,0
